"data";"1THB";"1USD";"1AUD";"1HKD";"1CAD";"1NZD";"1SGD";"1EUR";"100HUF";"1CHF";"1GBP";"1UAH";"100JPY";"1CZK";"1DKK";"100ISK";"1NOK";"1SEK";"1HRK";"1RON";"1BGN";"1TRY";"1ILS";"100CLP";"1PHP";"1MXN";"1ZAR";"1BRL";"1MYR";"1RUB";"10000IDR";"100INR";"100KRW";"1CNY";"1XDR"
2016-01-04;0,1087;3,9281;2,8349;0,5068;2,8247;2,6577;2,7609;4,2935;1,3597;3,9526;5,8083;0,1635;3,3049;0,1588;0,5753;3,0364;0,4443;0,4673;0,5618;0,9508;2,1952;1,333;1,0051;0,5543;0,0834;0,2263;0,2519;0,9919;0,9042;0,0535;2,8232;5,9078;0,3305;0,6026;5,4649
2016-01-05;0,1109;4,0073;2,8763;0,517;2,8769;2,6858;2,814;4,3176;1,369;3,9792;5,8779;0,1666;3,3658;0,1597;0,5786;3,0535;0,449;0,468;0,5651;0,9541;2,2076;1,3425;1,0211;0,5591;0,0854;0,231;0,2559;0,9917;0,9221;0,0546;2,8908;6,0131;0,3365;0,6146;5,4974
2016-01-07;0,1105;4,0085;2,8167;0,517;2,8402;2,6606;2,7908;4,3475;1,3771;3,9979;5,843;0,1663;3,4102;0,1609;0,5829;3,0714;0,4485;0,4688;0,5691;0,9603;2,2228;1,3288;1,0171;0,561;0,0851;0,2269;0,249;0,9917;0,9113;0,053;2,878;5,9965;0,334;0,6102;5,5836
2016-01-08;0,1101;3,9963;2,807;0,5152;2,8338;2,6481;2,7803;4,3457;1,3782;3,9922;5,8449;0,1662;3,3784;0,1608;0,5827;3,0712;0,4502;0,4698;0,5685;0,9602;2,2219;1,3367;1,0178;0,5538;0,0847;0,2248;0,2497;0,9879;0,91;0,0542;2,8707;5,9879;0,3326;0,6063;5,5354
2016-01-11;0,1105;4,0085;2,8101;0,5167;2,8395;2,6352;2,7945;4,3635;1,3802;4,0159;5,8402;0,1709;3,4014;0,1614;0,5849;3,0881;0,4514;0,4709;0,571;0,9638;2,231;1,3287;1,0231;0,5508;0,085;0,2247;0,2431;0,9959;0,9148;0,0532;2,889;6,0078;0,3329;0,6095;5,5617
2016-01-12;0,1106;4,017;2,807;0,5179;2,8245;2,6314;2,7951;4,3621;1,372;4,017;5,8223;0,1732;3,4131;0,1614;0,5847;3,0838;0,4512;0,4713;0,5698;0,9623;2,2303;1,3255;1,0215;0,5489;0,0849;0,2254;0,2408;0,9908;0,9119;0,0527;2,8885;6,0076;0,332;0,6111;5,5511
2016-01-13;0,1105;4,0068;2,8138;0,5163;2,8189;2,6298;2,793;4,3345;1,3739;3,9782;5,7963;0,1725;3,3875;0,1604;0,581;3,0654;0,4523;0,4685;0,5655;0,9574;2,2162;1,3276;1,0172;0,5489;0,0845;0,2249;0,243;0,9952;0,9151;0,0524;2,8974;5,9952;0,333;0,6093;5,5287
2016-01-14;0,1101;3,999;2,7728;0,5143;2,7842;2,5894;2,7777;4,3605;1,3796;3,98;5,7492;0,167;3,3927;0,1614;0,5843;3,0794;0,4526;0,4689;0,5684;0,9605;2,2295;1,3211;1,0138;0,5499;0,0837;0,2229;0,2412;0,9951;0,9086;0,0523;2,8753;5,9495;0,3289;0,6068;5,5634
2016-01-15;0,1112;4,0411;2,7832;0,5188;2,7844;2,5895;2,8058;4,4075;1,3985;4,0284;5,8085;0,166;3,4408;0,1631;0,5906;3,1159;0,4575;0,4723;0,575;0,9719;2,2536;1,331;1,0254;0,5603;0,0845;0,2242;0,2435;1,007;0,9139;0,0524;2,9089;5,9726;0,3323;0,6136;5,6037
2016-01-18;0,1133;4,1133;2,8292;0,5276;2,8351;2,6562;2,8566;4,4835;1,4201;4,0945;5,88;0,1662;3,5064;0,166;0,6007;3,163;0,4643;0,4795;0,5851;0,9888;2,2924;1,3533;1,0386;0,5628;0,0861;0,2259;0,2449;1,0166;0,9342;0,0523;2,9523;6,074;0,3396;0,6253;5,6836
2016-01-19;0,1128;4,0917;2,8331;0,5241;2,8287;2,651;2,8525;4,449;1,4121;4,0617;5,8555;0,1657;3,4727;0,1646;0,5961;3,1442;0,4628;0,4778;0,5805;0,9821;2,2747;1,3533;1,0356;0,5607;0,086;0,2263;0,2462;1,0085;0,9391;0,0522;2,948;6,0526;0,3395;0,6219;5,6399
2016-01-20;0,1127;4,0877;2,8057;0,5227;2,7921;2,6058;2,8397;4,4659;1,4168;4,0822;5,798;0,1662;3,5023;0,1652;0,5984;3,1528;0,4625;0,4778;0,5824;0,9853;2,2834;1,3417;1,0277;0,5611;0,0855;0,222;0,2432;1,0059;0,9327;0,0512;2,9286;6,0135;0,3365;0,6212;5,6737
2016-01-21;0,114;4,1303;2,8588;0,5286;2,8538;2,654;2,8708;4,4987;1,4306;4,1084;5,8581;0,1686;3,5341;0,1663;0,6028;3,1748;0,4629;0,4805;0,5868;0,9924;2,3002;1,3571;1,0391;0,5684;0,0864;0,2224;0,2467;1,0067;0,9447;0,049;2,9696;6,0781;0,3406;0,6296;5,7021
2016-01-22;0,1138;4,1031;2,8789;0,5264;2,8893;2,6614;2,8744;4,446;1,4216;4,0644;5,8608;0,1654;3,4714;0,1645;0,5958;3,1443;0,4687;0,4793;0,5797;0,9821;2,2732;1,3605;1,0333;0,5647;0,086;0,2214;0,2486;0,9878;0,9582;0,0512;2,963;6,0618;0,343;0,6237;5,6391
2016-01-25;0,1148;4,1346;2,8876;0,5304;2,9128;2,6848;2,891;4,472;1,432;4,0775;5,8955;0,1667;3,4918;0,1655;0,5993;3,1593;0,4707;0,482;0,5829;0,9883;2,2865;1,3738;1,0385;0,5777;0,0864;0,2231;0,2509;1,0098;0,9709;0,0524;2,9804;6,102;0,3455;0,6284;5,7067
2016-01-26;0,1155;4,1475;2,8894;0,5321;2,9089;2,6781;2,9034;4,4961;1,438;4,0861;5,8958;0,1669;3,5087;0,1664;0,6025;3,1696;0,4732;0,4847;0,5866;0,9921;2,2988;1,3703;1,0429;0,5736;0,0864;0,2231;0,2501;1,0152;0,9691;0,0517;2,9845;6,1134;0,3449;0,6301;5,7279
2016-01-27;0,1149;4,1144;2,8953;0,528;2,9118;2,6752;2,8816;4,473;1,4247;4,0516;5,8855;0,1655;3,4801;0,1655;0,5994;3,1556;0,4723;0,4824;0,5832;0,9878;2,287;1,3722;1,0351;0,5728;0,0859;0,2231;0,2509;1,0104;0,9693;0,0523;2,9642;6,0491;0,3422;0,6278;5,688
2016-01-28;0,1141;4,0872;2,8966;0,5246;2,908;2,6453;2,8663;4,4588;1,4235;4,0265;5,8507;0,1625;3,4411;0,165;0,5975;3,1433;0,4729;0,4803;0,5821;0,9823;2,2798;1,3728;1,0317;0,5717;0,0855;0,2228;0,2512;0,9955;0,9739;0,0537;2,946;6,0084;0,3391;0,624;5,6559
2016-01-29;0,114;4,0723;2,8878;0,5229;2,9027;2,6491;2,8614;4,4405;1,4224;3,9949;5,8443;0,1594;3,369;0,1643;0,595;3,1359;0,4701;0,4773;0,5795;0,9803;2,2704;1,3733;1,0305;0,5735;0,0854;0,2236;0,2535;1,0004;0,9811;0,0539;2,9567;5,9995;0,338;0,6215;5,6302
2016-02-01;0,1141;4,0638;2,869;0,5219;2,8916;2,6277;2,8525;4,4104;1,4188;3,973;5,7868;0,1596;3,3524;0,1631;0,591;3,1169;0,4691;0,4744;0,5758;0,9724;2,255;1,3664;1,0262;0,5693;0,0852;0,2227;0,2535;1,0162;0,9766;0,0534;2,9785;5,9851;0,3377;0,6178;5,5756
2016-02-02;0,1127;4,0333;2,8403;0,5182;2,8738;2,6146;2,8261;4,4015;1,4139;3,952;5,7918;0,1569;3,3419;0,1629;0,5898;3,104;0,4617;0,4718;0,5745;0,9756;2,2504;1,3628;1,0186;0,5671;0,0843;0,2194;0,2507;1,0181;0,9553;0,0509;2,9465;5,9315;0,3327;0,6129;5,5719
2016-02-03;0,1125;4,0325;2,8416;0,5174;2,8748;2,6544;2,8159;4,4024;1,4159;3,9642;5,8291;0,1566;3,3725;0,1629;0,5899;3,1047;0,4629;0,4713;0,5744;0,9755;2,2509;1,3633;1,016;0,5645;0,0842;0,2183;0,2487;1,0115;0,956;0,0512;2,9291;5,916;0,3311;0,613;5,5732
2016-02-04;0,111;3,9492;2,8479;0,5072;2,8791;2,6461;2,8079;4,4078;1,4232;3,9431;5,7822;0,1533;3,3549;0,1631;0,5906;3,0921;0,4646;0,4696;0,5752;0,9776;2,2536;1,3617;1,0103;0,5598;0,0828;0,2179;0,2481;1,0133;0,9558;0,0518;2,8954;5,8409;0,3314;0,6004;5,5808
2016-02-05;0,1111;3,942;2,8342;0,5061;2,8734;2,6483;2,8208;4,4135;1,4253;3,9756;5,7326;0,1522;3,3723;0,1633;0,5914;3,1005;0,4629;0,4698;0,5763;0,981;2,2566;1,3561;1,0157;0,5659;0,0828;0,2163;0,2484;1,0137;0,9529;0,0514;2,8935;5,8252;0,3302;0,5995;5,5036
2016-02-08;0,1113;3,9525;2,8028;0,5076;2,8434;2,6211;2,8127;4,4185;1,4242;3,9869;5,7338;0,1529;3,3858;0,1633;0,592;3,1051;0,4617;0,47;0,5773;0,9871;2,2592;1,3483;1,0182;0,5608;0,0827;0,2136;0,2467;1,0133;0,9497;0,0513;2,9009;5,8215;0,328;0,6012;5,5157
2016-02-09;0,1121;3,9771;2,7971;0,5102;2,8616;2,6255;2,8331;4,449;1,4285;4,0447;5,7425;0,1532;3,45;0,1644;0,5961;3,1243;0,4627;0,4688;0,5821;0,9912;2,2747;1,3483;1,0237;0,558;0,0833;0,213;0,2464;1,0207;0,9544;0,0506;2,9237;5,8436;0,3296;0,6063;5,5879
2016-02-10;0,1114;3,9383;2,8006;0,5053;2,8418;2,6242;2,8297;4,4366;1,4261;4,0445;5,7095;0,1532;3,4271;0,1641;0,5945;3,1134;0,4624;0,4674;0,5806;0,9891;2,2684;1,3445;1,0195;0,5516;0,083;0,2106;0,2481;1,0131;0,9556;0,05;2,9257;5,8025;0,3295;0,5993;5,5265
2016-02-11;0,1112;3,9219;2,7609;0,5035;2,8077;2,6086;2,8208;4,4407;1,424;4,0541;5,6707;0,1525;3,522;0,164;0,595;3,1054;0,4577;0,4662;0,5822;0,9904;2,2705;1,3353;1,0099;0,5501;0,0825;0,2061;0,246;0,9988;0,947;0,0494;2,9126;5,7444;0,3257;0,5962;5,5334
2016-02-12;0,1098;3,9074;2,7763;0,5014;2,8099;2,6054;2,8035;4,4136;1,4264;4,0089;5,6825;0,152;3,4727;0,1632;0,5913;3,0918;0,4561;0,4666;0,5786;0,9865;2,2566;1,3342;1,0071;0,5487;0,0822;0,2045;0,2473;0,9786;0,9398;0,0492;2,896;5,7264;0,3239;0,5943;5,4781
2016-02-15;0,11;3,922;2,8035;0,5039;2,8373;2,6158;2,8033;4,396;1,4222;3,9935;5,6774;0,1466;3,443;0,1624;0,589;3,0882;0,4568;0,4642;0,5768;0,9833;2,2476;1,3307;1,0098;0,5557;0,0826;0,2074;0,248;0,9806;0,948;0,0505;2,9327;5,7584;0,324;0,6041;5,4812
2016-02-16;0,1107;3,9404;2,8226;0,5059;2,8588;2,6013;2,8121;4,4042;1,4201;3,9938;5,6979;0,1469;3,4588;0,1629;0,5901;3,095;0,4576;0,4655;0,5777;0,9849;2,2518;1,333;1,0079;0,5597;0,083;0,2096;0,2502;0,9869;0,9459;0,0509;2,9413;5,7583;0,3241;0,6046;5,4914
2016-02-17;0,1107;3,9431;2,8061;0,5064;2,8496;2,6017;2,8036;4,3905;1,4149;3,98;5,6455;0,1455;3,4575;0,1624;0,5882;3,0789;0,4564;0,4642;0,5764;0,9854;2,2448;1,3317;1,0105;0,5564;0,0828;0,2096;0,2499;0,9694;0,9366;0,051;2,9197;5,7611;0,3217;0,6041;5,4974
2016-02-18;0,1109;3,9416;2,825;0,5068;2,8794;2,6155;2,8125;4,3902;1,4168;3,9729;5,6364;0,1507;3,4634;0,1624;0,5882;3,0776;0,4603;0,466;0,5763;0,9851;2,2447;1,3288;1,0113;0,5626;0,083;0,2168;0,2556;0,9899;0,9491;0,0525;2,9209;5,7599;0,3217;0,6049;5,5049
2016-02-19;0,1106;3,9531;2,8101;0,5086;2,8711;2,6151;2,8111;4,383;1,4162;3,9714;5,6504;0,147;3,5008;0,1622;0,5873;3,0693;0,4605;0,4675;0,5754;0,9822;2,241;1,3314;1,0103;0,5624;0,083;0,2161;0,2567;0,982;0,9381;0,0517;2,9304;5,7463;0,3204;0,6061;5,5172
2016-02-22;0,1102;3,9391;2,8319;0,507;2,8636;2,624;2,8114;4,3655;1,4159;3,9668;5,5861;0,1453;3,4842;0,1615;0,5851;3,0614;0,459;0,4656;0,5719;0,9751;2,232;1,3389;1,0091;0,5634;0,0828;0,2177;0,2575;0,9799;0,9408;0,0518;2,9317;5,7418;0,3205;0,6042;5,4902
2016-02-23;0,111;3,9671;2,8708;0,5107;2,8881;2,6549;2,8207;4,3655;1,4206;3,9835;5,6025;0,1456;3,5424;0,1613;0,5851;3,0646;0,4603;0,4667;0,5723;0,9763;2,232;1,3511;1,0142;0,5731;0,0833;0,2186;0,2618;1,0051;0,9431;0,0524;2,9553;5,7902;0,322;0,6076;5,5044
2016-02-24;0,1115;3,9803;2,8569;0,5125;2,8865;2,6337;2,833;4,372;1,4105;4,0103;5,5486;0,1462;3,5566;0,1617;0,5859;3,0745;0,4585;0,4675;0,573;0,9769;2,2353;1,3537;1,014;0,572;0,0835;0,2183;0,2601;1,0063;0,9401;0,0516;2,9679;5,8065;0,3217;0,6089;5,5219
2016-02-25;0,1113;3,9705;2,8479;0,511;2,896;2,6468;2,8284;4,3739;1,4107;4,0069;5,5324;0,1455;3,5415;0,1618;0,5862;3,0716;0,458;0,4673;0,5738;0,9786;2,2363;1,3524;1,0145;0,5719;0,0833;0,2177;0,2525;1,0036;0,9414;0,052;2,9613;5,7764;0,3199;0,6077;5,5204
2016-02-26;0,111;3,9545;2,8559;0,5091;2,9276;2,6718;2,8255;4,357;1,4036;3,9888;5,5475;0,1457;3,5014;0,161;0,584;3,0694;0,4581;0,4646;0,5714;0,9761;2,2277;1,3504;1,0137;0,5727;0,0833;0,219;0,2535;1,0001;0,9404;0,0528;2,9582;5,7552;0,3207;0,6051;5,4892
2016-02-29;0,1121;3,9935;2,8478;0,5138;2,9392;2,6339;2,8409;4,3589;1,403;3,9922;5,5376;0,1471;3,5379;0,1611;0,5843;3,0794;0,4587;0,4679;0,5717;0,975;2,2286;1,3485;1,0221;0,5761;0,084;0,2184;0,2477;0,9996;0,9486;0,0524;2,9865;5,8356;0,3225;0,6099;5,4991
2016-03-01;0,112;3,9924;2,8517;0,5136;2,9489;2,6335;2,8463;4,3365;1,4026;3,9909;5,571;0,1474;3,5298;0,1603;0,5813;3,0657;0,4606;0,4644;0,5687;0,971;2,2172;1,3556;1,0228;0,573;0,0843;0,2212;0,2536;0,994;0,9569;0,0541;2,9908;5,8693;0,3234;0,6096;5,5015
2016-03-02;0,1121;3,9861;2,8746;0,5127;2,9613;2,6326;2,8413;4,3333;1,3988;3,9933;5,5505;0,1496;3,4863;0,1602;0,581;3,0689;0,4604;0,4634;0,5698;0,9719;2,2156;1,3571;1,0244;0,5784;0,0843;0,2226;0,2535;1,017;0,9569;0,0538;2,9993;5,894;0,325;0,6086;5,5088
2016-03-03;0,1121;3,9805;2,9112;0,5119;2,9625;2,6638;2,8581;4,325;1,3997;3,9891;5,6045;0,1518;3,4927;0,1599;0,5799;3,0598;0,4596;0,4625;0,5687;0,9703;2,2113;1,3621;1,0225;0,5812;0,0846;0,2226;0,2543;1,0231;0,9633;0,0539;3,0071;5,9081;0,3276;0,6087;5,499
2016-03-04;0,1116;3,9545;2,9141;0,509;2,9396;2,668;2,8601;4,334;1,3985;3,9822;5,5894;0,1478;3,4768;0,1602;0,581;3,0586;0,4611;0,4641;0,5702;0,9703;2,2159;1,3559;1,0124;0,5763;0,0843;0,2203;0,2523;1,0404;0,9654;0,0539;3,0097;5,8766;0,3286;0,6057;5,4962
2016-03-07;0,1115;3,9515;2,9227;0,5087;2,958;2,668;2,8556;4,3292;1,4019;3,9532;5,5911;0,1505;3,4816;0,16;0,5802;3,0628;0,4633;0,4642;0,5712;0,97;2,2135;1,3498;1,0114;0,5796;0,0842;0,2211;0,2566;1,0515;0,9656;0,0549;3,0189;5,8853;0,3275;0,6059;5,4777
2016-03-08;0,111;3,9333;2,9229;0,5064;2,9471;2,6572;2,8416;4,3325;1,3925;3,9664;5,5986;0,1498;3,4823;0,1601;0,5806;3,0597;0,4589;0,4634;0,5713;0,9707;2,2151;1,3456;1,0054;0,579;0,0838;0,2204;0,2547;1,04;0,9572;0,0548;2,9924;5,835;0,3255;0,6043;5,4858
2016-03-09;0,1115;3,9395;2,9456;0,5073;2,9402;2,6672;2,8503;4,3215;1,3917;3,9468;5,6065;0,1507;3,5032;0,1598;0,5792;3,0541;0,4603;0,4646;0,5703;0,9682;2,2096;1,3537;1,0072;0,5772;0,0841;0,2204;0,2553;1,049;0,9565;0,0545;2,9973;5,8565;0,3249;0,6048;5,4504
2016-03-10;0,1116;3,932;2,939;0,5065;2,9627;2,6233;2,8482;4,3131;1,391;3,9447;5,5869;0,1542;3,4678;0,1595;0,5782;3,0546;0,4613;0,465;0,5709;0,967;2,2053;1,3585;1,0092;0,5788;0,0843;0,2217;0,2585;1,0691;0,9606;0,0555;3,0082;5,8674;0,3275;0,6036;5,4619
2016-03-11;0,1106;3,8903;2,9175;0,5013;2,9388;2,6008;2,825;4,3226;1,3921;3,9409;5,5543;0,1502;3,4179;0,1597;0,5794;3,0722;0,4565;0,4642;0,5712;0,9684;2,2101;1,3529;1,003;0,5698;0,0835;0,2196;0,2548;1,0785;0,9533;0,0555;2,9768;5,7882;0,3267;0,5985;5,5279
2016-03-14;0,1097;3,847;2,9064;0,496;2,9071;2,5891;2,7994;4,2813;1,3791;3,8983;5,5307;0,1452;3,3878;0,1583;0,574;3,0461;0,4545;0,4608;0,565;0,9587;2,189;1,3344;0,9922;0,5633;0,0825;0,2171;0,251;1,0757;0,9367;0,0548;2,9468;5,7417;0,3247;0,5926;5,3847
2016-03-15;0,1101;3,8649;2,8853;0,4984;2,8871;2,5704;2,7992;4,2824;1,3819;3,9107;5,4738;0,144;3,4169;0,1583;0,5742;3,0469;0,4532;0,4627;0,5666;0,958;2,1895;1,3385;0,9926;0,5679;0,0826;0,2162;0,2471;1,0562;0,9324;0,0547;2,9346;5,7401;0,3239;0,594;5,3747
2016-03-16;0,1106;3,8749;2,8909;0,4993;2,8981;2,5615;2,8065;4,298;1,3812;3,9192;5,4703;0,1439;3,4117;0,1589;0,5764;3,0591;0,4516;0,4652;0,5683;0,9597;2,1975;1,3344;0,9935;0,5641;0,0828;0,2169;0,2407;1,0284;0,9325;0,0547;2,92;5,7564;0,3248;0,5944;5,3923
2016-03-17;0,1094;3,8037;2,901;0,4905;2,9269;2,5929;2,8052;4,2989;1,3839;3,9143;5,4355;0,1426;3,4137;0,1589;0,5765;3,051;0,4541;0,4664;0,5697;0,9602;2,198;1,3311;0,9881;0,5598;0,0821;0,2174;0,2447;1,0168;0,9374;0,0555;2,9054;5,7071;0,3276;0,5867;5,4093
2016-03-18;0,1087;3,7882;2,8867;0,4884;2,9103;2,5762;2,7916;4,2705;1,3741;3,9045;5,4708;0,1435;3,4033;0,1579;0,573;3,0341;0,4548;0,4612;0,5669;0,9553;2,1834;1,3233;0,9824;0,5653;0,0817;0,2182;0,2463;1,0449;0,933;0,0552;2,8879;5,694;0,3255;0,5847;5,3152
2016-03-21;0,1084;3,7838;2,8818;0,488;2,9012;2,5667;2,786;4,2603;1,3736;3,8994;5,4511;0,1422;3,3921;0,1576;0,5716;3,0226;0,4516;0,4604;0,5663;0,9535;2,1783;1,3186;0,983;0,5595;0,0816;0,2177;0,2465;1,0439;0,9317;0,0554;2,8805;5,6895;0,326;0,5839;5,3113
2016-03-22;0,1089;3,8005;2,8856;0,4901;2,9075;2,5637;2,7934;4,259;1,3694;3,9104;5,4307;0,1458;3,4019;0,1575;0,5714;3,0292;0,4504;0,46;0,5652;0,9529;2,1776;1,3214;0,9863;0,5615;0,0821;0,2181;0,2493;1,05;0,9465;0,0561;2,8839;5,6912;0,3281;0,5853;5,3096
2016-03-23;0,1082;3,801;2,8853;0,4901;2,9069;2,5489;2,7803;4,2533;1,359;3,8951;5,3877;0,1462;3,3744;0,1573;0,5707;3,0219;0,4502;0,4602;0,5641;0,9529;2,1747;1,323;0,9885;0,5648;0,082;0,2187;0,2484;1,0622;0,9453;0,0561;2,8847;5,6885;0,3272;0,5849;5,3169
2016-03-24;0,1082;3,824;2,8677;0,4928;2,885;2,5563;2,7918;4,2715;1,3605;3,9201;5,3872;0,1453;3,3924;0,1579;0,5731;3,0391;0,4501;0,4617;0,5663;0,9567;2,184;1,3253;0,9965;0,5608;0,0824;0,2164;0,2471;1,0387;0,9493;0,055;2,8856;5,7148;0,3274;0,587;5,3462
2016-03-25;0,1082;3,8174;2,8734;0,4921;2,8862;2,5595;2,7833;4,263;1,3601;3,9087;5,403;0,1471;3,3778;0,1575;0,5719;3,0331;0,4498;0,46;0,5659;0,9551;2,1797;1,3297;0,9942;0,5607;0,0822;0,2165;0,247;1,0368;0,9474;0,056;2,8806;5,7034;0,3264;0,5862;5,3347
2016-03-29;0,1074;3,8037;2,8616;0,4904;2,881;2,561;2,7796;4,2535;1,3559;3,9025;5,4216;0,1436;3,3451;0,1572;0,5706;3,0231;0,4494;0,4593;0,5654;0,9531;2,1748;1,3238;0,9924;0,5601;0,0821;0,2179;0,2454;1,049;0,9527;0,0553;2,8392;5,7063;0,3264;0,5843;5,324
2016-03-30;0,1064;3,7495;2,8732;0,4836;2,875;2,5952;2,7763;4,2445;1,3537;3,889;5,3974;0,1428;3,3412;0,1568;0,5694;3,0178;0,4495;0,4594;0,5645;0,9522;2,1702;1,3223;0,9892;0,5513;0,0815;0,2168;0,2499;1,0315;0,9533;0,0557;2,826;5,6563;0,3277;0,5788;5,3039
2016-03-31;0,1068;3,759;2,8838;0,4847;2,9007;2,6018;2,7914;4,2684;1,3586;3,904;5,4078;0,1436;3,3463;0,1578;0,5729;3,0348;0,4532;0,4624;0,567;0,9538;2,1824;1,3284;0,9963;0,5584;0,0818;0,2182;0,2542;1,045;0,9635;0,0555;2,8344;5,6814;0,3302;0,5815;5,3019
